Flight time,Speed,Altitude,FuelLevel,WeatherConditions
19:30:54,676.88,12000.0,21.04,clear
19:30:55,676.91,12000.0,21.03,clear
19:30:56,676.94,12000.0,21.02,clear
19:30:56,676.97,12000.0,21.01,clear
19:30:57,677.0,12000.0,21.0,clear
19:30:58,677.03,12000.0,20.99,clear
19:30:59,677.06,12000.0,20.98,clear
19:30:59,677.09,12000.0,20.97,clear
19:31:00,677.12,12000.0,20.96,clear
19:31:01,677.15,12000.0,20.95,clear
19:31:02,677.18,12000.0,20.94,clear
19:31:02,677.21,12000.0,20.93,clear
19:31:03,677.24,12000.0,20.92,clear
19:31:04,677.27,12000.0,20.91,clear
19:31:05,677.3,12000.0,20.9,clear
19:31:05,677.33,12000.0,20.89,clear
19:31:06,677.36,12000.0,20.88,clear
19:31:07,677.39,12000.0,20.87,clear
19:31:08,677.42,12000.0,20.86,clear
19:31:08,677.45,12000.0,20.85,clear
19:31:09,677.48,12000.0,20.84,clear
19:31:10,677.51,12000.0,20.83,clear
19:31:10,677.54,12000.0,20.82,clear
19:31:11,677.57,12000.0,20.81,clear
19:31:12,677.6,12000.0,20.8,clear
19:31:13,677.63,12000.0,20.79,clear
19:31:13,677.66,12000.0,20.78,clear
19:31:14,677.69,12000.0,20.77,clear
19:31:15,677.72,12000.0,20.76,clear
19:31:16,677.75,12000.0,20.75,clear
19:31:16,677.78,12000.0,20.74,clear
19:31:17,677.81,12000.0,20.73,clear
19:31:18,677.84,12000.0,20.72,clear
19:31:19,677.87,12000.0,20.71,clear
19:31:19,677.9,12000.0,20.7,clear
19:31:20,677.93,12000.0,20.69,clear
19:31:21,677.96,12000.0,20.68,clear
19:31:22,677.99,12000.0,20.67,clear
19:31:22,678.02,12000.0,20.66,clear
19:31:23,678.05,12000.0,20.65,clear
19:31:24,678.08,12000.0,20.64,clear
19:31:25,678.11,12000.0,20.63,clear
19:31:25,678.14,12000.0,20.62,clear
19:31:26,678.17,12000.0,20.61,clear
19:31:27,678.2,12000.0,20.6,clear
19:31:28,678.23,12000.0,20.59,clear
19:31:28,678.26,12000.0,20.58,clear
19:31:29,678.29,12000.0,20.57,clear
19:31:30,678.32,12000.0,20.56,clear
19:31:31,678.35,12000.0,20.55,clear
19:31:31,678.38,12000.0,20.54,clear
19:31:32,678.41,12000.0,20.53,clear
19:31:33,678.44,12000.0,20.52,clear
19:31:34,678.47,12000.0,20.51,clear
19:31:34,678.5,12000.0,20.5,clear
19:31:35,678.53,12000.0,20.49,clear
19:31:36,678.56,12000.0,20.48,clear
19:31:37,678.59,12000.0,20.47,clear
19:31:37,678.62,12000.0,20.46,clear
19:31:38,678.65,12000.0,20.45,clear
19:31:39,678.68,12000.0,20.44,clear
19:31:40,678.71,12000.0,20.43,clear
19:31:40,678.74,12000.0,20.42,clear
19:31:41,678.77,12000.0,20.41,clear
19:31:42,678.8,12000.0,20.4,clear
19:31:42,678.83,12000.0,20.39,clear
19:31:43,678.86,12000.0,20.38,clear
19:31:44,678.89,12000.0,20.37,clear
19:31:45,678.92,12000.0,20.36,clear
19:31:45,678.95,12000.0,20.35,clear
19:31:46,678.98,12000.0,20.34,clear
19:31:47,679.01,12000.0,20.33,clear
19:31:48,679.04,12000.0,20.32,clear
19:31:48,679.07,12000.0,20.31,clear
19:31:49,679.1,12000.0,20.3,clear
19:31:50,679.13,12000.0,20.29,clear
19:31:51,679.16,12000.0,20.28,clear
19:31:51,679.19,12000.0,20.27,clear
19:31:52,679.22,12000.0,20.26,clear
19:31:53,679.25,12000.0,20.25,clear
19:31:54,679.28,12000.0,20.24,clear
19:31:54,679.31,12000.0,20.23,clear
19:31:55,679.34,12000.0,20.22,clear
19:31:56,679.37,12000.0,20.21,clear
19:31:57,679.4,12000.0,20.2,clear
19:31:57,679.43,12000.0,20.19,clear
19:31:58,679.46,12000.0,20.18,clear
19:31:59,679.49,12000.0,20.17,clear
19:32:00,679.52,12000.0,20.16,clear
19:32:00,679.55,12000.0,20.15,clear
19:32:01,679.58,12000.0,20.14,clear
19:32:02,679.61,12000.0,20.13,clear
19:32:03,679.64,12000.0,20.12,clear
19:32:03,679.67,12000.0,20.11,clear
19:32:04,679.7,12000.0,20.1,clear
19:32:05,679.73,12000.0,20.09,clear
19:32:06,679.76,12000.0,20.08,clear
19:32:06,679.79,12000.0,20.07,clear
19:32:07,679.82,12000.0,20.06,clear
19:32:08,679.85,12000.0,20.05,clear
19:32:09,679.88,12000.0,20.04,clear
19:32:09,679.91,12000.0,20.03,clear
19:32:10,679.94,12000.0,20.02,clear
19:32:11,679.97,12000.0,20.01,clear
19:32:12,680.0,12000.0,20.0,clear
19:32:12,799.6,11994.0,19.99,clear
19:32:13,799.2,11988.0,19.98,clear
19:32:14,798.8,11982.0,19.97,clear
19:32:14,798.4,11976.0,19.96,clear
19:32:15,798.0,11970.0,19.95,clear
19:32:16,797.6,11964.0,19.94,clear
19:32:17,797.2,11958.0,19.93,clear
19:32:17,796.8,11952.0,19.92,clear
19:32:18,796.4,11946.0,19.91,clear
19:32:19,796.0,11940.0,19.9,clear
19:32:20,795.6,11934.0,19.89,clear
19:32:20,795.2,11928.0,19.88,clear
19:32:21,794.8,11922.0,19.87,clear
19:32:22,794.4,11916.0,19.86,clear
19:32:23,794.0,11910.0,19.85,clear
19:32:23,793.6,11904.0,19.84,clear
19:32:24,793.2,11898.0,19.83,clear
19:32:25,792.8,11892.0,19.82,clear
19:32:26,792.4,11886.0,19.81,clear
19:32:26,792.0,11880.0,19.8,clear
19:32:27,791.6,11874.0,19.79,clear
19:32:28,791.2,11868.0,19.78,clear
19:32:29,790.8,11862.0,19.77,clear
19:32:29,790.4,11856.0,19.76,clear
19:32:30,790.0,11850.0,19.75,clear
19:32:31,789.6,11844.0,19.74,clear
19:32:32,789.2,11838.0,19.73,clear
19:32:32,788.8,11832.0,19.72,clear
19:32:33,788.4,11826.0,19.71,clear
19:32:34,788.0,11820.0,19.7,clear
19:32:35,787.6,11814.0,19.69,clear
19:32:35,787.2,11808.0,19.68,clear
19:32:36,786.8,11802.0,19.67,clear
19:32:37,786.4,11796.0,19.66,clear
19:32:38,786.0,11790.0,19.65,clear
19:32:38,785.6,11784.0,19.64,clear
19:32:39,785.2,11778.0,19.63,clear
19:32:40,784.8,11772.0,19.62,clear
19:32:41,784.4,11766.0,19.61,clear
19:32:41,784.0,11760.0,19.6,clear
19:32:42,783.6,11754.0,19.59,clear
19:32:43,783.2,11748.0,19.58,clear
19:32:43,782.8,11742.0,19.57,clear
19:32:44,782.4,11736.0,19.56,clear
19:32:45,782.0,11730.0,19.55,clear
19:32:46,781.6,11724.0,19.54,clear
19:32:46,781.2,11718.0,19.53,clear
19:32:47,780.8,11712.0,19.52,clear
19:32:48,780.4,11706.0,19.51,clear
19:32:49,780.0,11700.0,19.5,clear
19:32:49,779.6,11694.0,19.49,clear
19:32:50,779.2,11688.0,19.48,clear
19:32:51,778.8,11682.0,19.47,clear
19:32:52,778.4,11676.0,19.46,clear
19:32:52,778.0,11670.0,19.45,clear
19:32:53,777.6,11664.0,19.44,clear
19:32:54,777.2,11658.0,19.43,clear
19:32:55,776.8,11652.0,19.42,clear
19:32:55,776.4,11646.0,19.41,clear
19:32:56,776.0,11640.0,19.4,clear
19:32:57,775.6,11634.0,19.39,clear
19:32:58,775.2,11628.0,19.38,clear
19:32:58,774.8,11622.0,19.37,clear
19:32:59,774.4,11616.0,19.36,clear
19:33:00,774.0,11610.0,19.35,clear
19:33:01,773.6,11604.0,19.34,clear
19:33:01,773.2,11598.0,19.33,clear
19:33:02,772.8,11592.0,19.32,clear
19:33:03,772.4,11586.0,19.31,clear
19:33:04,772.0,11580.0,19.3,clear
19:33:04,771.6,11574.0,19.29,clear
19:33:05,771.2,11568.0,19.28,clear
19:33:06,770.8,11562.0,19.27,clear
19:33:07,770.4,11556.0,19.26,clear
19:33:07,770.0,11550.0,19.25,clear
19:33:08,769.6,11544.0,19.24,clear
19:33:09,769.2,11538.0,19.23,clear
19:33:10,768.8,11532.0,19.22,clear
19:33:10,768.4,11526.0,19.21,clear
19:33:11,768.0,11520.0,19.2,clear
19:33:12,767.6,11514.0,19.19,clear
19:33:13,767.2,11508.0,19.18,clear
19:33:13,766.8,11502.0,19.17,clear
19:33:14,766.4,11496.0,19.16,clear
19:33:15,766.0,11490.0,19.15,clear
19:33:15,765.6,11484.0,19.14,clear
19:33:16,765.2,11478.0,19.13,clear
19:33:17,764.8,11472.0,19.12,clear
19:33:18,764.4,11466.0,19.11,clear
19:33:18,764.0,11460.0,19.1,clear
19:33:19,763.6,11454.0,19.09,clear
19:33:20,763.2,11448.0,19.08,clear
19:33:21,762.8,11442.0,19.07,clear
19:33:21,762.4,11436.0,19.06,clear
19:33:22,762.0,11430.0,19.05,clear
19:33:23,761.6,11424.0,19.04,clear
19:33:24,761.2,11418.0,19.03,clear
19:33:24,760.8,11412.0,19.02,clear
19:33:25,760.4,11406.0,19.01,clear
19:33:26,760.0,11400.0,19.0,clear
19:33:27,759.6,11394.0,18.99,clear
19:33:27,759.2,11388.0,18.98,clear
19:33:28,758.8,11382.0,18.97,clear
19:33:29,758.4,11376.0,18.96,clear
19:33:30,758.0,11370.0,18.95,clear
19:33:30,757.6,11364.0,18.94,clear
19:33:31,757.2,11358.0,18.93,clear
19:33:32,756.8,11352.0,18.92,clear
19:33:33,756.4,11346.0,18.91,clear
19:33:33,756.0,11340.0,18.9,clear
19:33:34,755.6,11334.0,18.89,clear
19:33:35,755.2,11328.0,18.88,clear
19:33:36,754.8,11322.0,18.87,clear
19:33:36,754.4,11316.0,18.86,clear
19:33:37,754.0,11310.0,18.85,clear
19:33:38,753.6,11304.0,18.84,clear
19:33:39,753.2,11298.0,18.83,clear
19:33:39,752.8,11292.0,18.82,clear
19:33:40,752.4,11286.0,18.81,clear
19:33:41,752.0,11280.0,18.8,clear
19:33:42,751.6,11274.0,18.79,clear
19:33:42,751.2,11268.0,18.78,clear
19:33:43,750.8,11262.0,18.77,clear
19:33:44,750.4,11256.0,18.76,clear
19:33:45,750.0,11250.0,18.75,clear
19:33:45,749.6,11244.0,18.74,clear
19:33:46,749.2,11238.0,18.73,clear
19:33:47,748.8,11232.0,18.72,clear
19:33:47,748.4,11226.0,18.71,clear
19:33:48,748.0,11220.0,18.7,clear
19:33:49,747.6,11214.0,18.69,clear
19:33:50,747.2,11208.0,18.68,clear
19:33:50,746.8,11202.0,18.67,clear
19:33:51,746.4,11196.0,18.66,clear
19:33:52,746.0,11190.0,18.65,clear
19:33:53,745.6,11184.0,18.64,clear
19:33:53,745.2,11178.0,18.63,clear
19:33:54,744.8,11172.0,18.62,clear
19:33:55,744.4,11166.0,18.61,clear
19:33:56,744.0,11160.0,18.6,clear
19:33:56,743.6,11154.0,18.59,clear
19:33:57,743.2,11148.0,18.58,clear
19:33:58,742.8,11142.0,18.57,clear
19:33:59,742.4,11136.0,18.56,clear
19:33:59,742.0,11130.0,18.55,clear
19:34:00,741.6,11124.0,18.54,clear
19:34:01,741.2,11118.0,18.53,clear
19:34:02,740.8,11112.0,18.52,clear
19:34:02,740.4,11106.0,18.51,clear
19:34:03,740.0,11100.0,18.5,clear
19:34:04,739.6,11094.0,18.49,clear
19:34:05,739.2,11088.0,18.48,clear
19:34:05,738.8,11082.0,18.47,clear
19:34:06,738.4,11076.0,18.46,clear
19:34:07,738.0,11070.0,18.45,clear
19:34:08,737.6,11064.0,18.44,clear
19:34:08,737.2,11058.0,18.43,clear
19:34:09,736.8,11052.0,18.42,clear
19:34:10,736.4,11046.0,18.41,clear
19:34:11,736.0,11040.0,18.4,clear
19:34:11,735.6,11034.0,18.39,clear
19:34:12,735.2,11028.0,18.38,clear
19:34:13,734.8,11022.0,18.37,clear
19:34:14,734.4,11016.0,18.36,clear
19:34:14,734.0,11010.0,18.35,clear
19:34:15,733.6,11004.0,18.34,clear
19:34:16,733.2,10998.0,18.33,clear
19:34:16,732.8,10992.0,18.32,clear
19:34:17,732.4,10986.0,18.31,clear
19:34:18,732.0,10980.0,18.3,clear
19:34:19,731.6,10974.0,18.29,clear
19:34:19,731.2,10968.0,18.28,clear
19:34:20,730.8,10962.0,18.27,clear
19:34:21,730.4,10956.0,18.26,clear
19:34:22,730.0,10950.0,18.25,clear
19:34:22,729.6,10944.0,18.24,clear
19:34:23,729.2,10938.0,18.23,clear
19:34:24,728.8,10932.0,18.22,clear
19:34:25,728.4,10926.0,18.21,clear
19:34:25,728.0,10920.0,18.2,clear
19:34:26,727.6,10914.0,18.19,clear
19:34:27,727.2,10908.0,18.18,clear
19:34:28,726.8,10902.0,18.17,clear
19:34:28,726.4,10896.0,18.16,clear
19:34:29,726.0,10890.0,18.15,clear
19:34:30,725.6,10884.0,18.14,clear
19:34:31,725.2,10878.0,18.13,clear
19:34:31,724.8,10872.0,18.12,clear
19:34:32,724.4,10866.0,18.11,clear
19:34:33,724.0,10860.0,18.1,clear
19:34:34,723.6,10854.0,18.09,clear
19:34:34,723.2,10848.0,18.08,clear
19:34:35,722.8,10842.0,18.07,clear
19:34:36,722.4,10836.0,18.06,clear
19:34:37,722.0,10830.0,18.05,clear
19:34:37,721.6,10824.0,18.04,clear
19:34:38,721.2,10818.0,18.03,clear
19:34:39,720.8,10812.0,18.02,clear
19:34:40,720.4,10806.0,18.01,clear
19:34:40,720.0,10800.0,18.0,clear
19:34:41,719.6,10794.0,17.99,clear
19:34:42,719.2,10788.0,17.98,clear
19:34:43,718.8,10782.0,17.97,clear
19:34:43,718.4,10776.0,17.96,clear
19:34:44,718.0,10770.0,17.95,clear
19:34:45,717.6,10764.0,17.94,clear
19:34:46,717.2,10758.0,17.93,clear
19:34:46,716.8,10752.0,17.92,clear
19:34:47,716.4,10746.0,17.91,clear
19:34:48,716.0,10740.0,17.9,clear
19:34:48,715.6,10734.0,17.89,clear
19:34:49,715.2,10728.0,17.88,clear
19:34:50,714.8,10722.0,17.87,clear
19:34:51,714.4,10716.0,17.86,clear
19:34:51,714.0,10710.0,17.85,clear
19:34:52,713.6,10704.0,17.84,clear
19:34:53,713.2,10698.0,17.83,clear
19:34:54,712.8,10692.0,17.82,clear
19:34:54,712.4,10686.0,17.81,clear
19:34:55,712.0,10680.0,17.8,clear
19:34:56,711.6,10674.0,17.79,clear
19:34:57,711.2,10668.0,17.78,clear
19:34:57,710.8,10662.0,17.77,clear
19:34:58,710.4,10656.0,17.76,clear
19:34:59,710.0,10650.0,17.75,clear
19:35:00,709.6,10644.0,17.74,clear
19:35:00,709.2,10638.0,17.73,clear
19:35:01,708.8,10632.0,17.72,clear
19:35:02,708.4,10626.0,17.71,clear
19:35:03,708.0,10620.0,17.7,clear
19:35:03,707.6,10614.0,17.69,clear
19:35:04,707.2,10608.0,17.68,clear
19:35:05,706.8,10602.0,17.67,clear
19:35:06,706.4,10596.0,17.66,clear
19:35:06,706.0,10590.0,17.65,clear
19:35:07,705.6,10584.0,17.64,clear
19:35:08,705.2,10578.0,17.63,clear
19:35:09,704.8,10572.0,17.62,clear
19:35:09,704.4,10566.0,17.61,clear
19:35:10,704.0,10560.0,17.6,clear
19:35:11,703.6,10554.0,17.59,clear
19:35:12,703.2,10548.0,17.58,clear
19:35:12,702.8,10542.0,17.57,clear
19:35:13,702.4,10536.0,17.56,clear
19:35:14,702.0,10530.0,17.55,clear
19:35:15,701.6,10524.0,17.54,clear
19:35:15,701.2,10518.0,17.53,clear
19:35:16,700.8,10512.0,17.52,clear
19:35:17,700.4,10506.0,17.51,clear
19:35:18,700.0,10500.0,17.5,clear
19:35:18,699.6,10494.0,17.49,clear
19:35:19,699.2,10488.0,17.48,clear
19:35:20,698.8,10482.0,17.47,clear
19:35:20,698.4,10476.0,17.46,clear
19:35:21,698.0,10470.0,17.45,clear
19:35:22,697.6,10464.0,17.44,clear
19:35:23,697.2,10458.0,17.43,clear
19:35:23,696.8,10452.0,17.42,clear
19:35:24,696.4,10446.0,17.41,clear
19:35:25,696.0,10440.0,17.4,clear
19:35:26,695.6,10434.0,17.39,clear
19:35:26,695.2,10428.0,17.38,clear
19:35:27,694.8,10422.0,17.37,clear
19:35:28,694.4,10416.0,17.36,clear
19:35:29,694.0,10410.0,17.35,clear
19:35:29,693.6,10404.0,17.34,clear
19:35:30,693.2,10398.0,17.33,clear
19:35:31,692.8,10392.0,17.32,clear
19:35:32,692.4,10386.0,17.31,clear
19:35:32,692.0,10380.0,17.3,clear
19:35:33,691.6,10374.0,17.29,clear
19:35:34,691.2,10368.0,17.28,clear
19:35:35,690.8,10362.0,17.27,clear
19:35:35,690.4,10356.0,17.26,clear
19:35:36,690.0,10350.0,17.25,clear
19:35:37,689.6,10344.0,17.24,clear
19:35:38,689.2,10338.0,17.23,clear
19:35:38,688.8,10332.0,17.22,clear
19:35:39,688.4,10326.0,17.21,clear
19:35:40,688.0,10320.0,17.2,clear
19:35:41,687.6,10314.0,17.19,clear
19:35:41,687.2,10308.0,17.18,clear
19:35:42,686.8,10302.0,17.17,clear
19:35:43,686.4,10296.0,17.16,clear
19:35:44,686.0,10290.0,17.15,clear
19:35:44,685.6,10284.0,17.14,clear
19:35:45,685.2,10278.0,17.13,clear
19:35:46,684.8,10272.0,17.12,clear
19:35:47,684.4,10266.0,17.11,clear
19:35:47,684.0,10260.0,17.1,clear
19:35:48,683.6,10254.0,17.09,clear
19:35:49,683.2,10248.0,17.08,clear
19:35:49,682.8,10242.0,17.07,clear
19:35:50,682.4,10236.0,17.06,clear
19:35:51,682.0,10230.0,17.05,clear
19:35:52,681.6,10224.0,17.04,clear
19:35:52,681.2,10218.0,17.03,clear
19:35:53,680.8,10212.0,17.02,clear
19:35:54,680.4,10206.0,17.01,clear
19:35:55,680.0,10200.0,17.0,clear
19:35:55,679.6,10194.0,16.99,clear
19:35:56,679.2,10188.0,16.98,clear
19:35:57,678.8,10182.0,16.97,clear
19:35:58,678.4,10176.0,16.96,clear
19:35:58,678.0,10170.0,16.95,clear
19:35:59,677.6,10164.0,16.94,clear
19:36:00,677.2,10158.0,16.93,clear
19:36:01,676.8,10152.0,16.92,clear
19:36:01,676.4,10146.0,16.91,clear
19:36:02,676.0,10140.0,16.9,clear
19:36:03,675.6,10134.0,16.89,clear
19:36:04,675.2,10128.0,16.88,clear
19:36:04,674.8,10122.0,16.87,clear
19:36:05,674.4,10116.0,16.86,clear
19:36:06,674.0,10110.0,16.85,clear
19:36:07,673.6,10104.0,16.84,clear
19:36:07,673.2,10098.0,16.83,clear
19:36:08,672.8,10092.0,16.82,clear
19:36:09,672.4,10086.0,16.81,clear
19:36:10,672.0,10080.0,16.8,clear
19:36:10,671.6,10074.0,16.79,clear
19:36:11,671.2,10068.0,16.78,clear
19:36:12,670.8,10062.0,16.77,clear
19:36:13,670.4,10056.0,16.76,clear
19:36:13,670.0,10050.0,16.75,clear
19:36:14,669.6,10044.0,16.74,clear
19:36:15,669.2,10038.0,16.73,clear
19:36:16,668.8,10032.0,16.72,clear
19:36:16,668.4,10026.0,16.71,clear
19:36:17,668.0,10020.0,16.7,clear
19:36:18,667.6,10014.0,16.69,clear
19:36:19,667.2,10008.0,16.68,clear
19:36:19,666.8,10002.0,16.67,clear
19:36:20,666.4,9996.0,16.66,clear
19:36:21,666.0,9990.0,16.65,clear
19:36:21,665.6,9984.0,16.64,clear
19:36:22,665.2,9978.0,16.63,clear
19:36:23,664.8,9972.0,16.62,clear
19:36:24,664.4,9966.0,16.61,clear
19:36:24,664.0,9960.0,16.6,clear
19:36:25,663.6,9954.0,16.59,clear
19:36:26,663.2,9948.0,16.58,clear
19:36:27,662.8,9942.0,16.57,clear
19:36:27,662.4,9936.0,16.56,clear
19:36:28,662.0,9930.0,16.55,clear
19:36:29,661.6,9924.0,16.54,clear
19:36:30,661.2,9918.0,16.53,clear
19:36:30,660.8,9912.0,16.52,clear
19:36:31,660.4,9906.0,16.51,clear
19:36:32,660.0,9900.0,16.5,clear
19:36:33,659.6,9894.0,16.49,clear
19:36:33,659.2,9888.0,16.48,clear
19:36:34,658.8,9882.0,16.47,clear
19:36:35,658.4,9876.0,16.46,clear
19:36:36,658.0,9870.0,16.45,clear
19:36:36,657.6,9864.0,16.44,clear
19:36:37,657.2,9858.0,16.43,clear
19:36:38,656.8,9852.0,16.42,clear
19:36:39,656.4,9846.0,16.41,clear
19:36:39,656.0,9840.0,16.4,clear
19:36:40,655.6,9834.0,16.39,clear
19:36:41,655.2,9828.0,16.38,clear
19:36:42,654.8,9822.0,16.37,clear
19:36:42,654.4,9816.0,16.36,clear
19:36:43,654.0,9810.0,16.35,clear
19:36:44,653.6,9804.0,16.34,clear
19:36:45,653.2,9798.0,16.33,clear
19:36:45,652.8,9792.0,16.32,clear
19:36:46,652.4,9786.0,16.31,clear
19:36:47,652.0,9780.0,16.3,clear
19:36:48,651.6,9774.0,16.29,clear
19:36:48,651.2,9768.0,16.28,clear
19:36:49,650.8,9762.0,16.27,clear
19:36:50,650.4,9756.0,16.26,clear
19:36:51,650.0,9750.0,16.25,clear
19:36:51,649.6,9744.0,16.24,clear
19:36:52,649.2,9738.0,16.23,clear
19:36:53,648.8,9732.0,16.22,clear
19:36:53,648.4,9726.0,16.21,clear
19:36:54,648.0,9720.0,16.2,clear
19:36:55,647.6,9714.0,16.19,clear
19:36:56,647.2,9708.0,16.18,clear
19:36:56,646.8,9702.0,16.17,clear
19:36:57,646.4,9696.0,16.16,clear
19:36:58,646.0,9690.0,16.15,clear
19:36:59,645.6,9684.0,16.14,clear
19:36:59,645.2,9678.0,16.13,clear
19:37:00,644.8,9672.0,16.12,clear
19:37:01,644.4,9666.0,16.11,clear
19:37:02,644.0,9660.0,16.1,clear
19:37:02,643.6,9654.0,16.09,clear
19:37:03,643.2,9648.0,16.08,clear
19:37:04,642.8,9642.0,16.07,clear
19:37:05,642.4,9636.0,16.06,clear
19:37:05,642.0,9630.0,16.05,clear
19:37:06,641.6,9624.0,16.04,clear
19:37:07,641.2,9618.0,16.03,clear
19:37:08,640.8,9612.0,16.02,clear
19:37:08,640.4,9606.0,16.01,clear
19:37:09,640.0,9600.0,16.0,clear
19:37:10,639.6,9594.0,15.99,clear
19:37:11,639.2,9588.0,15.98,clear
19:37:11,638.8,9582.0,15.97,clear
19:37:12,638.4,9576.0,15.96,clear
19:37:13,638.0,9570.0,15.95,clear
19:37:14,637.6,9564.0,15.94,clear
19:37:14,637.2,9558.0,15.93,clear
19:37:15,636.8,9552.0,15.92,clear
19:37:16,636.4,9546.0,15.91,clear
19:37:17,636.0,9540.0,15.9,clear
19:37:17,635.6,9534.0,15.89,clear
19:37:18,635.2,9528.0,15.88,clear
19:37:19,634.8,9522.0,15.87,clear
19:37:20,634.4,9516.0,15.86,clear
19:37:20,634.0,9510.0,15.85,clear
19:37:21,633.6,9504.0,15.84,clear
19:37:22,633.2,9498.0,15.83,clear
19:37:22,632.8,9492.0,15.82,clear
19:37:23,632.4,9486.0,15.81,clear
19:37:24,632.0,9480.0,15.8,clear
19:37:25,631.6,9474.0,15.79,clear
19:37:25,631.2,9468.0,15.78,clear
19:37:26,630.8,9462.0,15.77,clear
19:37:27,630.4,9456.0,15.76,clear
19:37:28,630.0,9450.0,15.75,clear
19:37:28,629.6,9444.0,15.74,clear
19:37:29,629.2,9438.0,15.73,clear
19:37:30,628.8,9432.0,15.72,clear
19:37:31,628.4,9426.0,15.71,clear
19:37:31,628.0,9420.0,15.7,clear
19:37:32,627.6,9414.0,15.69,clear
19:37:33,627.2,9408.0,15.68,clear
19:37:34,626.8,9402.0,15.67,clear
19:37:34,626.4,9396.0,15.66,clear
19:37:35,626.0,9390.0,15.65,clear
19:37:36,625.6,9384.0,15.64,clear
19:37:37,625.2,9378.0,15.63,clear
19:37:37,624.8,9372.0,15.62,clear
19:37:38,624.4,9366.0,15.61,clear
19:37:39,624.0,9360.0,15.6,clear
19:37:40,623.6,9354.0,15.59,clear
19:37:40,623.2,9348.0,15.58,clear
19:37:41,622.8,9342.0,15.57,clear
19:37:42,622.4,9336.0,15.56,clear
19:37:43,622.0,9330.0,15.55,clear
19:37:43,621.6,9324.0,15.54,clear
19:37:44,621.2,9318.0,15.53,clear
19:37:45,620.8,9312.0,15.52,clear
19:37:46,620.4,9306.0,15.51,clear
19:37:46,620.0,9300.0,15.5,clear
19:37:47,619.6,9294.0,15.49,clear
19:37:48,619.2,9288.0,15.48,clear
19:37:49,618.8,9282.0,15.47,clear
19:37:49,618.4,9276.0,15.46,clear
19:37:50,618.0,9270.0,15.45,clear
19:37:51,617.6,9264.0,15.44,clear
19:37:52,617.2,9258.0,15.43,clear
19:37:52,616.8,9252.0,15.42,clear
19:37:53,616.4,9246.0,15.41,clear
19:37:54,616.0,9240.0,15.4,clear
19:37:54,615.6,9234.0,15.39,clear
19:37:55,615.2,9228.0,15.38,clear
19:37:56,614.8,9222.0,15.37,clear
19:37:57,614.4,9216.0,15.36,clear
19:37:57,614.0,9210.0,15.35,clear
19:37:58,613.6,9204.0,15.34,clear
19:37:59,613.2,9198.0,15.33,clear
19:38:00,612.8,9192.0,15.32,clear
19:38:00,612.4,9186.0,15.31,clear
19:38:01,612.0,9180.0,15.3,clear
19:38:02,611.6,9174.0,15.29,clear
19:38:03,611.2,9168.0,15.28,clear
19:38:03,610.8,9162.0,15.27,clear
19:38:04,610.4,9156.0,15.26,clear
19:38:05,610.0,9150.0,15.25,clear
19:38:06,609.6,9144.0,15.24,clear
19:38:06,609.2,9138.0,15.23,clear
19:38:07,608.8,9132.0,15.22,clear
19:38:08,608.4,9126.0,15.21,clear
19:38:09,608.0,9120.0,15.2,clear
19:38:09,607.6,9114.0,15.19,clear
19:38:10,607.2,9108.0,15.18,clear
19:38:11,606.8,9102.0,15.17,clear
19:38:12,606.4,9096.0,15.16,clear
19:38:12,606.0,9090.0,15.15,clear
19:38:13,605.6,9084.0,15.14,clear
19:38:14,605.2,9078.0,15.13,clear
19:38:15,604.8,9072.0,15.12,clear
19:38:15,604.4,9066.0,15.11,clear
19:38:16,604.0,9060.0,15.1,clear
19:38:17,603.6,9054.0,15.09,clear
19:38:18,603.2,9048.0,15.08,clear
19:38:18,602.8,9042.0,15.07,clear
19:38:19,602.4,9036.0,15.06,clear
19:38:20,602.0,9030.0,15.05,clear
19:38:21,601.6,9024.0,15.04,clear
19:38:21,601.2,9018.0,15.03,clear
19:38:22,600.8,9012.0,15.02,clear
19:38:23,600.4,9006.0,15.01,clear
19:38:24,600.0,9000.0,15.0,clear
19:38:24,599.6,8994.0,14.99,clear
19:38:25,599.2,8988.0,14.98,clear
19:38:26,598.8,8982.0,14.97,clear
19:38:26,598.4,8976.0,14.96,clear
19:38:27,598.0,8970.0,14.95,clear
19:38:28,597.6,8964.0,14.94,clear
19:38:29,597.2,8958.0,14.93,clear
19:38:29,596.8,8952.0,14.92,clear
19:38:30,596.4,8946.0,14.91,clear
19:38:31,596.0,8940.0,14.9,clear
19:38:32,595.6,8934.0,14.89,clear
19:38:32,595.2,8928.0,14.88,clear
19:38:33,594.8,8922.0,14.87,clear
19:38:34,594.4,8916.0,14.86,clear
19:38:35,594.0,8910.0,14.85,clear
19:38:35,593.6,8904.0,14.84,clear
19:38:36,593.2,8898.0,14.83,clear
19:38:37,592.8,8892.0,14.82,clear
19:38:38,592.4,8886.0,14.81,clear
19:38:38,592.0,8880.0,14.8,clear
19:38:39,591.6,8874.0,14.79,clear
19:38:40,591.2,8868.0,14.78,clear
19:38:41,590.8,8862.0,14.77,clear
19:38:41,590.4,8856.0,14.76,clear
19:38:42,590.0,8850.0,14.75,clear
19:38:43,589.6,8844.0,14.74,clear
19:38:44,589.2,8838.0,14.73,clear
19:38:44,588.8,8832.0,14.72,clear
19:38:45,588.4,8826.0,14.71,clear
19:38:46,588.0,8820.0,14.7,clear
