time,speed,altitude,fuel_level
38.54174,27.69253,0.970875,96.14583
38.54868,27.69253,0.970875,96.14513
38.55517,27.69253,0.970875,96.14449
38.56143,27.75467,0.662714,96.14386
38.56776,27.75467,0.662714,96.14323
38.57391,27.75467,0.662714,96.14261
38.58018,27.81498,0.3544638,96.14198
38.59301,27.81498,0.3544638,96.1407
38.59891,27.81498,0.3544638,96.14011
38.605,27.87344,0.04612979,96.1395
38.61166,27.87344,0.04612979,96.13883
38.61782,27.87344,0.04612979,96.13822
38.62409,27.93,-0.2622827,96.13759
38.63061,27.93,-0.2622827,96.13694
38.63697,27.93,-0.2622827,96.13631
38.64277,27.98464,-0.5707688,96.13573
38.64924,27.98464,-0.5707688,96.13508
38.6556,27.98464,-0.5707688,96.13444
38.66176,28.03732,-0.8793242,96.13383
38.66903,28.03732,-0.8793242,96.13309
38.67516,28.03732,-0.8793242,96.13248
38.68228,28.08801,-1.187945,96.13177
38.68906,28.08801,-1.187945,96.1311
38.69525,28.08801,-1.187945,96.13048
38.70198,28.13668,-1.496627,96.1298
38.70822,28.13668,-1.496627,96.12918
38.71502,28.13668,-1.496627,96.12849
38.72128,28.18332,-1.805368,96.12787
38.7277,28.18332,-1.805368,96.12723
38.73388,28.18332,-1.805368,96.12661
38.74772,28.22789,-2.114164,96.12523
38.75385,28.22789,-2.114164,96.12462
38.76144,28.27038,-2.423013,96.12386
38.76844,28.27038,-2.423013,96.12315
38.77565,28.27038,-2.423013,96.12244
38.78215,28.31076,-2.731913,96.12179
38.78835,28.31076,-2.731913,96.12116
38.79537,28.31076,-2.731913,96.12046
38.80185,28.34902,-3.040862,96.11981
38.80895,28.34902,-3.040862,96.1191
38.81534,28.34902,-3.040862,96.11847
38.82206,28.38514,-3.34986,96.11779
38.82922,28.38514,-3.34986,96.11708
38.83537,28.38514,-3.34986,96.11646
38.84147,28.4191,-3.658905,96.11585
38.84843,28.4191,-3.658905,96.11516
38.85645,28.4191,-3.658905,96.11436
38.86959,28.4509,-3.967997,96.11304
38.87772,28.4509,-3.967997,96.11223
38.8839,28.48052,-4.277135,96.11161
38.896,28.48052,-4.277135,96.1104
38.90169,28.50795,-4.58632,96.10983
38.90737,28.50795,-4.58632,96.10926
38.91376,28.50795,-4.58632,96.10862
38.92042,28.53316,-4.895554,96.10796
38.92739,28.53316,-4.895554,96.10726
38.93447,28.53316,-4.895554,96.10655
38.94045,28.55615,-5.204835,96.10596
38.94683,28.55615,-5.204835,96.10532
38.95295,28.55615,-5.204835,96.10471
38.95863,28.55615,-5.204835,96.10413
38.96577,28.57689,-5.514167,96.10342
38.97234,28.57689,-5.514167,96.10277
38.97841,28.57689,-5.514167,96.10216
38.98408,28.59534,-5.82355,96.10159
38.98975,28.59534,-5.82355,96.10103
38.99578,28.59534,-5.82355,96.10042
39.0019,28.61149,-6.132986,96.09981
39.00798,28.61149,-6.132986,96.09921
39.01485,28.61149,-6.132986,96.09852
39.0207,28.6253,-6.442476,96.09793
39.03567,28.6253,-6.442476,96.09644
39.0416,28.63674,-6.752022,96.09584
39.05603,28.63674,-6.752022,96.0944
39.06321,28.64577,-7.061626,96.09368
39.06974,28.64577,-7.061626,96.09303
39.07532,28.64577,-7.061626,96.09247
39.08125,28.65235,-7.37129,96.09187
39.08761,28.65235,-7.37129,96.09124
39.09394,28.65235,-7.37129,96.09061
39.10007,28.65647,-7.681016,96.09
39.10621,28.65647,-7.681016,96.08938
39.11263,28.65647,-7.681016,96.08874
39.11861,28.65647,-7.681016,96.08814
39.12473,28.65811,-7.990807,96.08752
39.13087,28.65811,-7.990807,96.08691
39.13696,28.65811,-7.990807,96.0863
39.14306,28.65726,-8.300665,96.08569
39.14977,28.65726,-8.300665,96.08502
39.15639,28.65726,-8.300665,96.08436
39.16387,28.65392,-8.610593,96.08361
39.17154,28.65392,-8.610593,96.08285
39.1779,28.65392,-8.610593,96.08221
39.18425,28.64809,-8.920593,96.08157
39.1903,28.64809,-8.920593,96.08097
39.1967,28.64809,-8.920593,96.08033
39.20964,28.63979,-9.230671,96.07903
39.21606,28.63979,-9.230671,96.07839
39.22231,28.62903,-9.540829,96.07777
39.22921,28.62903,-9.540829,96.07708
39.2354,28.62903,-9.540829,96.07646
39.24129,28.61585,-9.851071,96.07587
39.24802,28.61585,-9.851071,96.0752
39.25357,28.61585,-9.851071,96.07465
39.25987,28.61585,-9.851071,96.07401
39.26584,28.60027,-10.1614,96.07342
39.2714,28.60027,-10.1614,96.07286
39.27748,28.60027,-10.1614,96.07225
39.28364,28.58233,-10.47183,96.07163
39.29035,28.58233,-10.47183,96.07096
39.29636,28.58233,-10.47183,96.07037
39.30235,28.56206,-10.78235,96.06976
39.30838,28.56206,-10.78235,96.06916
39.31442,28.56206,-10.78235,96.06856
39.32076,28.5395,-11.09299,96.06792
39.32656,28.5395,-11.09299,96.06734
39.33304,28.5395,-11.09299,96.0667
39.3389,28.5395,-11.09299,96.06611
39.34527,28.51469,-11.40373,96.06548
39.35128,28.51469,-11.40373,96.06487
39.36351,28.48767,-11.71459,96.06365
39.36956,28.48767,-11.71459,96.06304
39.37584,28.48767,-11.71459,96.06242
39.38183,28.45848,-12.02557,96.06181
39.38859,28.45848,-12.02557,96.06114
39.39463,28.45848,-12.02557,96.06054
39.40088,28.42716,-12.33669,96.05991
39.40617,28.42716,-12.33669,96.05938
39.41234,28.42716,-12.33669,96.05877
39.41864,28.42716,-12.33669,96.05814
39.42491,28.39378,-12.64794,96.05751
39.43111,28.39378,-12.64794,96.05688
39.43678,28.39378,-12.64794,96.05632
39.44247,28.35838,-12.95934,96.05576
39.44842,28.35838,-12.95934,96.05516
39.45391,28.35838,-12.95934,96.05461
39.45961,28.35838,-12.95934,96.05404
39.46567,28.32101,-13.2709,96.05344
39.47186,28.32101,-13.2709,96.05281
39.48021,28.28172,-13.58262,96.05198
39.48747,28.28172,-13.58262,96.05125
39.49297,28.28172,-13.58262,96.0507
39.49837,28.28172,-13.58262,96.05016
39.50419,28.24058,-13.89451,96.04958
39.51675,28.24058,-13.89451,96.04832
39.52282,28.19764,-14.20658,96.04772
39.52872,28.19764,-14.20658,96.04713
39.53439,28.19764,-14.20658,96.04656
39.5411,28.15298,-14.51884,96.04589
39.5472,28.15298,-14.51884,96.04528
39.55294,28.15298,-14.51884,96.04471
39.55875,28.15298,-14.51884,96.04413
39.56452,28.10665,-14.83129,96.04355
39.57059,28.10665,-14.83129,96.04294
39.57697,28.10665,-14.83129,96.0423
39.58283,28.05874,-15.14396,96.04172
39.58907,28.05874,-15.14396,96.04109
39.59515,28.05874,-15.14396,96.04048
39.60128,28.00932,-15.45685,96.03987
39.60748,28.00932,-15.45685,96.03925
39.61358,28.00932,-15.45685,96.03864
39.61954,28.00932,-15.45685,96.03805
39.62531,27.95847,-15.76996,96.03747
39.63121,27.95847,-15.76996,96.03688
39.63729,27.95847,-15.76996,96.03627
39.64347,27.90628,-16.08332,96.03565
39.64989,27.90628,-16.08332,96.03501
39.65598,27.90628,-16.08332,96.0344
39.66791,27.85283,-16.39694,96.03321
39.67415,27.85283,-16.39694,96.03259
39.68054,27.79822,-16.71082,96.03194
39.68824,27.79822,-16.71082,96.03117
39.69496,27.79822,-16.71082,96.0305
39.70091,27.74255,-17.02499,96.02991
39.70703,27.74255,-17.02499,96.0293
39.7149,27.74255,-17.02499,96.02851
39.722,27.68591,-17.33945,96.0278
39.72805,27.68591,-17.33945,96.0272
39.73415,27.68591,-17.33945,96.02658
39.74041,27.62841,-17.65422,96.02596
39.74695,27.62841,-17.65422,96.02531
39.7527,27.62841,-17.65422,96.02473
39.75933,27.62841,-17.65422,96.02407
39.76498,27.57014,-17.96932,96.0235
39.7708,27.57014,-17.96932,96.02292
39.77748,27.57014,-17.96932,96.02225
39.78364,27.51123,-18.28476,96.02164
39.79004,27.51123,-18.28476,96.021
39.79618,27.51123,-18.28476,96.02039
39.80205,27.45178,-18.60056,96.0198
39.80828,27.45178,-18.60056,96.01917
39.82043,27.39191,-18.91674,96.01796
39.82648,27.39191,-18.91674,96.01735
39.83255,27.39191,-18.91674,96.01675
39.83833,27.39191,-18.91674,96.01617
39.84435,27.33174,-19.23332,96.01556
39.85087,27.33174,-19.23332,96.01492
39.85665,27.33174,-19.23332,96.01434
39.86312,27.27139,-19.55032,96.01369
39.86952,27.27139,-19.55032,96.01305
39.87532,27.27139,-19.55032,96.01247
39.88279,27.21099,-19.86775,96.01172
39.88892,27.21099,-19.86775,96.01111
39.89517,27.21099,-19.86775,96.01048
39.90188,27.15066,-20.18564,96.00981
39.90764,27.15066,-20.18564,96.00924
39.91439,27.15066,-20.18564,96.00856
39.92098,27.09054,-20.50402,96.0079
39.93891,27.09054,-20.50402,96.00611
39.94583,27.03076,-20.8229,96.00542
39.95222,27.03076,-20.8229,96.00478
39.95856,27.03076,-20.8229,96.00414
39.97504,26.97146,-21.14231,96.00249
39.98413,26.91278,-21.46227,96.00159
39.99053,26.91278,-21.46227,96.00095
39.99729,26.91278,-21.46227,96.00027
40.00356,26.85484,-21.78282,95.99964
40.01046,26.85484,-21.78282,95.99895
40.01714,26.85484,-21.78282,95.99828
40.02356,26.79779,-22.10397,95.99764
40.03058,26.79779,-22.10397,95.99694
40.03698,26.79779,-22.10397,95.9963
40.04424,26.74177,-22.42575,95.99557
40.05098,26.74177,-22.42575,95.9949
40.05791,26.74177,-22.42575,95.99421
40.06476,26.68691,-22.7482,95.99352
40.07205,26.68691,-22.7482,95.9928
40.07901,26.68691,-22.7482,95.9921
40.08655,26.63334,-23.07133,95.99135
40.09365,26.63334,-23.07133,95.99064
40.10114,26.58119,-23.39519,95.98988
40.10823,26.58119,-23.39519,95.98917
40.11564,26.58119,-23.39519,95.98843
40.12881,26.53059,-23.7198,95.98712
40.13569,26.53059,-23.7198,95.98643
40.1424,26.48168,-24.04518,95.98576
40.15005,26.48168,-24.04518,95.98499
40.15739,26.48168,-24.04518,95.98426
40.16509,26.43456,-24.37138,95.98349
40.17221,26.43456,-24.37138,95.98278
40.18002,26.38938,-24.69842,95.98199
40.18793,26.38938,-24.69842,95.98121
40.19577,26.38938,-24.69842,95.98042
40.20396,26.34624,-25.02633,95.97961
40.21294,26.34624,-25.02633,95.97871
40.22078,26.30526,-25.35514,95.97792
40.2297,26.30526,-25.35514,95.97703
40.23751,26.30526,-25.35514,95.97625
40.24677,26.26655,-25.68489,95.97532
40.25486,26.26655,-25.68489,95.97452
40.26268,26.23022,-26.01561,95.97373
40.27026,26.23022,-26.01561,95.97298
40.28586,26.19637,-26.34733,95.97141
40.29339,26.19637,-26.34733,95.97066
40.30013,26.1651,-26.68008,95.96999
40.30745,26.1651,-26.68008,95.96925
40.31488,26.1651,-26.68008,95.96851
40.32209,26.13651,-27.01389,95.96779
40.32961,26.13651,-27.01389,95.96704
40.33661,26.13651,-27.01389,95.96634
40.34356,26.11069,-27.3488,95.96564
40.35081,26.11069,-27.3488,95.96492
40.35783,26.11069,-27.3488,95.96422
40.36549,26.08771,-27.68484,95.96345
40.37295,26.08771,-27.68484,95.96271
40.3825,26.06767,-28.02204,95.96175
40.39191,26.06767,-28.02204,95.96081
40.39846,26.06767,-28.02204,95.96015
40.40559,26.05062,-28.36043,95.95944
40.41309,26.05062,-28.36043,95.95869
40.42041,26.03663,-28.70004,95.95796
40.43614,26.03663,-28.70004,95.95638
40.44299,26.02576,-29.04091,95.9557
40.44991,26.02576,-29.04091,95.95501
40.45669,26.02576,-29.04091,95.95433
40.46411,26.01807,-29.38305,95.95359
40.47099,26.01807,-29.38305,95.9529
40.47802,26.01807,-29.38305,95.95219
40.48487,26.0136,-29.72651,95.95152
40.49223,26.0136,-29.72651,95.95078
40.49879,26.0136,-29.72651,95.95012
40.50543,26.01237,-30.07132,95.94946
40.51301,26.01237,-30.07132,95.9487
40.52003,26.01442,-30.41749,95.948
40.52885,26.01442,-30.41749,95.94711
40.53622,26.01442,-30.41749,95.94638
40.54329,26.01978,-30.76506,95.94567
40.55031,26.01978,-30.76506,95.94497
40.55748,26.01978,-30.76506,95.94425
40.56391,26.02845,-31.11405,95.94361
40.57109,26.02845,-31.11405,95.94289
40.58437,26.04044,-31.4645,95.94157
40.59233,26.04044,-31.4645,95.94077
40.59885,26.04044,-31.4645,95.94012
40.6057,26.05577,-31.81642,95.93943
40.61299,26.05577,-31.81642,95.9387
40.6197,26.05577,-31.81642,95.93803
40.62605,26.07442,-32.16983,95.93739
40.63354,26.07442,-32.16983,95.93665
40.64063,26.09639,-32.52477,95.93594
40.6475,26.09639,-32.52477,95.93525
40.65445,26.09639,-32.52477,95.93456
40.66171,26.12166,-32.88126,95.93383
40.66866,26.12166,-32.88126,95.93314
40.67505,26.12166,-32.88126,95.9325
40.68213,26.15022,-33.2393,95.93179
40.68876,26.15022,-33.2393,95.93112
40.69559,26.15022,-33.2393,95.93044
40.70442,26.18205,-33.59894,95.92956
40.71213,26.18205,-33.59894,95.92879
40.71847,26.18205,-33.59894,95.92815
40.72496,26.2171,-33.96017,95.92751
40.73953,26.2171,-33.96017,95.92605
40.74612,26.25535,-34.32303,95.92538
40.75307,26.25535,-34.32303,95.92469
40.75924,26.25535,-34.32303,95.92407
40.76578,26.29675,-34.68753,95.92342
40.77197,26.29675,-34.68753,95.92281
40.77835,26.29675,-34.68753,95.92216
40.78381,26.34126,-35.05368,95.92162
40.79063,26.34126,-35.05368,95.92094
40.79794,26.34126,-35.05368,95.9202
40.80304,26.38881,-35.42149,95.91969
40.80967,26.38881,-35.42149,95.91903
40.81581,26.38881,-35.42149,95.91842
40.82246,26.43937,-35.79099,95.91776
40.82973,26.43937,-35.79099,95.91702
40.83654,26.43937,-35.79099,95.91634
40.84596,26.49285,-36.16217,95.91541
40.85339,26.49285,-36.16217,95.91466
40.85995,26.49285,-36.16217,95.914
40.86554,26.54919,-36.53506,95.91344
40.87191,26.54919,-36.53506,95.91281
40.87804,26.54919,-36.53506,95.91219
40.89007,26.60833,-36.90966,95.911
40.89558,26.60833,-36.90966,95.91044
40.90191,26.67019,-37.28597,95.90981
40.90788,26.67019,-37.28597,95.90921
40.9137,26.67019,-37.28597,95.90863
40.91956,26.67019,-37.28597,95.90804
40.92584,26.73468,-37.66401,95.90742
40.93278,26.73468,-37.66401,95.90672
40.93878,26.73468,-37.66401,95.90612
40.94497,26.80174,-38.04377,95.9055
40.95153,26.80174,-38.04377,95.90485
40.96734,26.87128,-38.42526,95.90327
40.97468,26.87128,-38.42526,95.90253
40.98242,26.94321,-38.80849,95.90176
40.9897,26.94321,-38.80849,95.90103
40.99766,26.94321,-38.80849,95.90023
41.00478,27.01745,-39.19345,95.89952
41.01239,27.01745,-39.19345,95.89876
41.01982,27.01745,-39.19345,95.89802
41.02718,27.09389,-39.58014,95.89728
41.03478,27.09389,-39.58014,95.89652
41.04813,27.17246,-39.96856,95.89519
41.05461,27.17246,-39.96856,95.89454
41.06109,27.25306,-40.3587,95.89389
41.06728,27.25306,-40.3587,95.89327
41.07396,27.25306,-40.3587,95.8926
41.08041,27.33558,-40.75056,95.89196
41.08659,27.33558,-40.75056,95.89134
41.09344,27.33558,-40.75056,95.89066
41.09919,27.33558,-40.75056,95.89008
41.10573,27.41993,-41.14414,95.88943
41.11292,27.41993,-41.14414,95.88871
41.11897,27.41993,-41.14414,95.8881
41.1261,27.50602,-41.53942,95.88739
41.13305,27.50602,-41.53942,95.8867
41.1393,27.50602,-41.53942,95.88607
41.14509,27.59374,-41.9364,95.88549
41.15244,27.59374,-41.9364,95.88476
41.15958,27.59374,-41.9364,95.88404
41.16735,27.68299,-42.33506,95.88326
41.17378,27.68299,-42.33506,95.88262
41.18059,27.77368,-42.7354,95.88194
41.18759,27.77368,-42.7354,95.88124
41.20094,27.86569,-43.1374,95.87991
41.20839,27.86569,-43.1374,95.87916
41.216,27.86569,-43.1374,95.8784
41.22367,27.95892,-43.54104,95.87763
41.23144,27.95892,-43.54104,95.87685
41.23773,27.95892,-43.54104,95.87623
41.24508,28.05328,-43.94632,95.8755
41.25163,28.05328,-43.94632,95.87484
41.25796,28.05328,-43.94632,95.87421
41.26514,28.14865,-44.3532,95.87348
41.2721,28.14865,-44.3532,95.87279
41.27876,28.14865,-44.3532,95.87212
41.28506,28.24495,-44.76169,95.87149
41.29127,28.24495,-44.76169,95.87087
41.29811,28.24495,-44.76169,95.87019
41.30433,28.34205,-45.17175,95.86957
41.31098,28.34205,-45.17175,95.8689
41.31739,28.34205,-45.17175,95.86826
41.32445,28.43987,-45.58337,95.86755
41.33036,28.43987,-45.58337,95.86697
41.33603,28.43987,-45.58337,95.86639
41.3425,28.5383,-45.99652,95.86575
41.35548,28.5383,-45.99652,95.86445
41.36205,28.63724,-46.41118,95.86379
41.36816,28.63724,-46.41118,95.86318
41.37368,28.63724,-46.41118,95.86263
41.38013,28.73659,-46.82734,95.86198
41.38675,28.73659,-46.82734,95.86133
41.39276,28.73659,-46.82734,95.86073
41.39859,28.73659,-46.82734,95.86014
41.40465,28.83624,-47.24495,95.85954
41.41235,28.83624,-47.24495,95.85876
41.41868,28.83624,-47.24495,95.85813
41.42493,28.93611,-47.66401,95.85751
41.43142,28.93611,-47.66401,95.85686
41.43754,28.93611,-47.66401,95.85625
41.44378,29.03609,-48.08448,95.85562
41.45064,29.03609,-48.08448,95.85493
41.45652,29.03609,-48.08448,95.85435
41.46367,29.13608,-48.50633,95.85363
41.46985,29.13608,-48.50633,95.85301
41.47616,29.13608,-48.50633,95.85239
41.48289,29.236,-48.92953,95.85171
41.48877,29.236,-48.92953,95.85112
41.49567,29.236,-48.92953,95.85043
41.5068,29.33575,-49.35407,95.84932
41.5137,29.33575,-49.35407,95.84863
41.51942,29.33575,-49.35407,95.84806
41.52618,29.43523,-49.7799,95.84738
41.53354,29.43523,-49.7799,95.84665
41.53983,29.43523,-49.7799,95.84602
41.54678,29.53435,-50.20699,95.84532
41.5531,29.53435,-50.20699,95.84469
41.55996,29.53435,-50.20699,95.844
41.56606,29.63303,-50.63531,95.84339
41.5727,29.63303,-50.63531,95.84273
41.57937,29.63303,-50.63531,95.84206
41.58552,29.73118,-51.06484,95.84145
41.59218,29.73118,-51.06484,95.84078
41.59891,29.73118,-51.06484,95.84011
41.60537,29.82871,-51.49554,95.83946
41.61283,29.82871,-51.49554,95.83871
41.61922,29.82871,-51.49554,95.83808
41.62504,29.92554,-51.92736,95.83749
41.63134,29.92554,-51.92736,95.83687
41.63764,29.92554,-51.92736,95.83624
41.64395,30.02159,-52.36029,95.8356
41.65106,30.02159,-52.36029,95.83489
41.66408,30.11676,-52.79428,95.8336
41.67033,30.11676,-52.79428,95.83297
41.67649,30.11676,-52.79428,95.83235
41.68309,30.211,-53.2293,95.83169
41.6895,30.211,-53.2293,95.83105
41.69625,30.211,-53.2293,95.83038
41.70259,30.30421,-53.66531,95.82974
41.70909,30.30421,-53.66531,95.82909
41.71576,30.30421,-53.66531,95.82842
41.72147,30.39633,-54.10228,95.82785
41.72816,30.39633,-54.10228,95.82719
41.73431,30.39633,-54.10228,95.82657
41.74066,30.48727,-54.54017,95.82594
41.74774,30.48727,-54.54017,95.82523
41.75394,30.48727,-54.54017,95.82461
41.76115,30.57698,-54.97894,95.82388
41.76836,30.57698,-54.97894,95.82317
41.77579,30.57698,-54.97894,95.82242
41.78288,30.66537,-55.41856,95.82171
41.7909,30.66537,-55.41856,95.82091
41.79808,30.66537,-55.41856,95.82019
41.80505,30.75239,-55.85898,95.8195
41.81937,30.75239,-55.85898,95.81806
41.82753,30.83797,-56.30017,95.81725
41.83435,30.83797,-56.30017,95.81657
41.8406,30.92205,-56.74208,95.81594
41.84813,30.92205,-56.74208,95.81519
41.85521,30.92205,-56.74208,95.81448
41.86199,31.00456,-57.18469,95.8138
41.86844,31.00456,-57.18469,95.81316
41.8755,31.00456,-57.18469,95.81245
41.88215,31.08544,-57.62795,95.81178
41.88914,31.08544,-57.62795,95.81109
41.8963,31.08544,-57.62795,95.81037
41.90292,31.16465,-58.07183,95.80971
41.91055,31.16465,-58.07183,95.80894
41.91767,31.16465,-58.07183,95.80824
41.92442,31.24212,-58.51628,95.80756
41.93088,31.24212,-58.51628,95.80692
41.93826,31.24212,-58.51628,95.80618
41.94513,31.3178,-58.96126,95.80549
41.96291,31.39165,-59.40675,95.80371
41.97772,31.39165,-59.40675,95.80223
41.98538,31.46361,-59.85269,95.80146
41.9931,31.46361,-59.85269,95.80069
42.00058,31.53364,-60.29905,95.79994
42.0082,31.53364,-60.29905,95.79918
42.0159,31.53364,-60.29905,95.79841
42.02215,31.6017,-60.74579,95.79778
42.03027,31.6017,-60.74579,95.79697
42.03692,31.6017,-60.74579,95.79631
42.04458,31.66773,-61.19288,95.79554
42.05172,31.66773,-61.19288,95.79483
42.05867,31.66773,-61.19288,95.79414
42.06573,31.73172,-61.64027,95.79343
42.07321,31.73172,-61.64027,95.79268
42.08004,31.7936,-62.08793,95.792
42.08768,31.7936,-62.08793,95.79123
42.09453,31.7936,-62.08793,95.79055
42.10161,31.85336,-62.53582,95.78984
42.10939,31.85336,-62.53582,95.78906
42.12347,31.91096,-62.98391,95.78765
42.13005,31.91096,-62.98391,95.78699
42.13759,31.91096,-62.98391,95.78624
42.14574,31.96636,-63.43215,95.78542
42.154,31.96636,-63.43215,95.7846
42.16178,32.01954,-63.88052,95.78382
42.17001,32.01954,-63.88052,95.783
42.1776,32.01954,-63.88052,95.78224
42.18552,32.07047,-64.32896,95.78145
42.19345,32.07047,-64.32896,95.78065
42.20135,32.11913,-64.77747,95.77986
42.2093,32.11913,-64.77747,95.77907
42.21709,32.11913,-64.77747,95.77829
42.22473,32.16548,-65.22598,95.77753
42.23419,32.16548,-65.22598,95.77658
42.24068,32.20952,-65.67448,95.77593
42.24868,32.20952,-65.67448,95.77513
42.25549,32.20952,-65.67448,95.77445
42.2628,32.25123,-66.12292,95.77372
42.27649,32.25123,-66.12292,95.77235
42.28289,32.29058,-66.57128,95.77171
42.28898,32.29058,-66.57128,95.7711
42.29644,32.29058,-66.57128,95.77036
42.30323,32.32756,-67.01952,95.76968
42.31113,32.32756,-67.01952,95.76888
42.31811,32.32756,-67.01952,95.76819
42.32568,32.36217,-67.46762,95.76743
42.33264,32.36217,-67.46762,95.76674
42.33975,32.36217,-67.46762,95.76602
42.34626,32.39438,-67.91553,95.76537
42.35288,32.39438,-67.91553,95.76471
42.36002,32.42419,-68.36324,95.764
42.3665,32.42419,-68.36324,95.76335
42.37336,32.42419,-68.36324,95.76266
42.38036,32.4516,-68.81071,95.76196
42.38739,32.4516,-68.81071,95.76126
42.39434,32.4516,-68.81071,95.76057
42.40114,32.4766,-69.25792,95.75989
42.40861,32.4766,-69.25792,95.75914
42.41559,32.4766,-69.25792,95.75844
42.42962,32.49918,-69.70483,95.75703
42.43726,32.49918,-69.70483,95.75627
42.44414,32.51935,-70.15141,95.75558
42.45129,32.51935,-70.15141,95.75487
42.45807,32.51935,-70.15141,95.7542
42.4649,32.53711,-70.59766,95.75351
42.47093,32.53711,-70.59766,95.75291
42.4782,32.53711,-70.59766,95.75218
42.48486,32.55246,-71.04353,95.75151
42.49162,32.55246,-71.04353,95.75084
42.49834,32.55246,-71.04353,95.75017
42.50418,32.5654,-71.489,95.74958
42.51157,32.5654,-71.489,95.74884
42.51746,32.5654,-71.489,95.74825
42.52338,32.57595,-71.93405,95.74767
42.53015,32.57595,-71.93405,95.74699
42.5363,32.57595,-71.93405,95.74637
42.54285,32.5841,-72.37867,95.74571
42.54966,32.5841,-72.37867,95.74503
42.556,32.5841,-72.37867,95.7444
42.56271,32.58988,-72.82282,95.74373
42.56915,32.58988,-72.82282,95.74309
42.58148,32.5933,-73.26649,95.74185
42.58809,32.5933,-73.26649,95.74119
42.59433,32.5933,-73.26649,95.74057
42.60056,32.59436,-73.70966,95.73994
42.60734,32.59436,-73.70966,95.73927
42.61372,32.59436,-73.70966,95.73862
42.61913,32.59436,-73.70966,95.73809
42.6251,32.59309,-74.15232,95.73749
42.63124,32.59309,-74.15232,95.73688
42.63861,32.59309,-74.15232,95.73614
42.64477,32.5895,-74.59444,95.73552
42.65075,32.5895,-74.59444,95.73492
42.65624,32.5895,-74.59444,95.73438
42.66286,32.58361,-75.036,95.73371
42.66948,32.58361,-75.036,95.73306
42.67509,32.58361,-75.036,95.73249
42.68129,32.57545,-75.47701,95.73187
42.68742,32.57545,-75.47701,95.73125
42.69341,32.57545,-75.47701,95.73066
42.69907,32.57545,-75.47701,95.73009
42.7049,32.56504,-75.91743,95.72951
42.71096,32.56504,-75.91743,95.7289
42.7165,32.56504,-75.91743,95.72835
42.72195,32.5524,-76.35726,95.72781
42.73578,32.5524,-76.35726,95.72643
42.74131,32.53756,-76.79649,95.72587
42.74766,32.53756,-76.79649,95.72523
42.75282,32.53756,-76.79649,95.72472
42.75857,32.53756,-76.79649,95.72414
42.76477,32.52054,-77.23511,95.72353
42.77124,32.52054,-77.23511,95.72288
42.77751,32.52054,-77.23511,95.72225
42.78314,32.50139,-77.6731,95.72169
42.78897,32.50139,-77.6731,95.7211
42.79575,32.50139,-77.6731,95.72042
42.80123,32.48012,-78.11047,95.71988
42.80799,32.48012,-78.11047,95.7192
42.8144,32.48012,-78.11047,95.71856
42.82002,32.45678,-78.5472,95.71799
42.82636,32.45678,-78.5472,95.71736
42.83298,32.45678,-78.5472,95.7167
42.83981,32.45678,-78.5472,95.71602
42.84617,32.43139,-78.98328,95.71539
42.85208,32.43139,-78.98328,95.71479
42.85853,32.43139,-78.98328,95.71415
42.86467,32.404,-79.41872,95.71353
42.87071,32.404,-79.41872,95.71293
42.87674,32.404,-79.41872,95.71233
42.88833,32.37464,-79.85352,95.71117
42.89497,32.37464,-79.85352,95.7105
42.90085,32.34335,-80.28765,95.70992
42.90719,32.34335,-80.28765,95.70928
42.91351,32.34335,-80.28765,95.70865
42.91885,32.34335,-80.28765,95.70811
42.92449,32.31018,-80.72113,95.70755
42.93043,32.31018,-80.72113,95.70695
42.93678,32.31018,-80.72113,95.70632
42.94257,32.27516,-81.15396,95.70574
42.94898,32.27516,-81.15396,95.7051
42.95458,32.27516,-81.15396,95.70454
42.96951,32.23834,-81.58614,95.70305
42.976,32.23834,-81.58614,95.7024
42.98162,32.19977,-82.01766,95.70184
42.98805,32.19977,-82.01766,95.70119
42.99464,32.19977,-82.01766,95.70054
43.00167,32.15949,-82.44854,95.69983
43.00787,32.15949,-82.44854,95.69921
43.01459,32.15949,-82.44854,95.69854
43.0203,32.11755,-82.87878,95.69797
43.02613,32.11755,-82.87878,95.69739
43.03202,32.11755,-82.87878,95.6968
43.04522,32.07401,-83.30837,95.69548
43.05226,32.07401,-83.30837,95.69477
43.05891,32.07401,-83.30837,95.69411
43.0659,32.02891,-83.73734,95.69341
43.07288,32.02891,-83.73734,95.69271
43.0793,32.02891,-83.73734,95.69207
43.08518,31.9823,-84.16569,95.69148
43.0918,31.9823,-84.16569,95.69082
43.09791,31.9823,-84.16569,95.69021
43.10366,31.93425,-84.59342,95.68964
43.11016,31.93425,-84.59342,95.68898
43.11594,31.93425,-84.59342,95.68841
43.12262,31.88479,-85.02055,95.68774
43.12907,31.88479,-85.02055,95.6871
43.13523,31.88479,-85.02055,95.68648
43.14219,31.834,-85.44709,95.68578
43.14959,31.834,-85.44709,95.68504
43.15653,31.834,-85.44709,95.68435
43.16273,31.78193,-85.87305,95.68372
43.16878,31.78193,-85.87305,95.68312
43.17542,31.78193,-85.87305,95.68246
43.18188,31.72863,-86.29844,95.68181
43.18876,31.72863,-86.29844,95.68112
43.20239,31.67418,-86.72328,95.67976
43.20916,31.67418,-86.72328,95.67908
43.21568,31.67418,-86.72328,95.67843
43.22215,31.61862,-87.14758,95.67779
43.22871,31.61862,-87.14758,95.67713
